2025-06-07 07:43:40 status unpacked libffi8:arm64 3.4.4-1
2025-06-07 07:43:40 status half-configured libffi8:arm64 3.4.4-1
2025-06-07 07:43:40 status installed libffi8:arm64 3.4.4-1
2025-06-07 07:43:40 configure libmd0:arm64 1.0.4-2 <none>
2025-06-07 07:43:40 status unpacked libmd0:arm64 1.0.4-2
2025-06-07 07:43:40 status half-configured libmd0:arm64 1.0.4-2
2025-06-07 07:43:40 status installed libmd0:arm64 1.0.4-2
2025-06-07 07:43:40 configure libxxhash0:arm64 0.8.1-1 <none>
2025-06-07 07:43:40 status unpacked libxxhash0:arm64 0.8.1-1
2025-06-07 07:43:40 status half-configured libxxhash0:arm64 0.8.1-1
2025-06-07 07:43:40 status installed libxxhash0:arm64 0.8.1-1
2025-06-07 07:43:40 configure libattr1:arm64 1:2.5.1-4 <none>
2025-06-07 07:43:40 status unpacked libattr1:arm64 1:2.5.1-4
2025-06-07 07:43:40 status half-configured libattr1:arm64 1:2.5.1-4
2025-06-07 07:43:40 status installed libattr1:arm64 1:2.5.1-4
2025-06-07 07:43:40 configure sysvinit-utils:arm64 3.06-4 <none>
2025-06-07 07:43:40 status unpacked sysvinit-utils:arm64 3.06-4
2025-06-07 07:43:40 status half-configured sysvinit-utils:arm64 3.06-4
2025-06-07 07:43:40 status installed sysvinit-utils:arm64 3.06-4
2025-06-07 07:43:40 configure libtasn1-6:arm64 4.19.0-2+deb12u1 <none>
2025-06-07 07:43:40 status unpacked libtasn1-6:arm64 4.19.0-2+deb12u1
2025-06-07 07:43:40 status half-configured libtasn1-6:arm64 4.19.0-2+deb12u1
2025-06-07 07:43:40 status installed libtasn1-6:arm64 4.19.0-2+deb12u1
2025-06-07 07:43:40 configure debianutils:arm64 5.7-0.5~deb12u1 <none>
2025-06-07 07:43:40 status unpacked debianutils:arm64 5.7-0.5~deb12u1
2025-06-07 07:43:40 status half-configured debianutils:arm64 5.7-0.5~deb12u1
2025-06-07 07:43:41 status installed debianutils:arm64 5.7-0.5~deb12u1
2025-06-07 07:43:41 configure mawk:arm64 1.3.4.20200120-3.1 <none>
2025-06-07 07:43:41 status unpacked mawk:arm64 1.3.4.20200120-3.1
2025-06-07 07:43:41 status half-configured mawk:arm64 1.3.4.20200120-3.1
2025-06-07 07:43:41 status installed mawk:arm64 1.3.4.20200120-3.1
2025-06-07 07:43:41 configure libdebconfclient0:arm64 0.270 <none>
2025-06-07 07:43:41 status unpacked libdebconfclient0:arm64 0.270
2025-06-07 07:43:41 status half-configured libdebconfclient0:arm64 0.270
2025-06-07 07:43:41 status installed libdebconfclient0:arm64 0.270
2025-06-07 07:43:41 configure base-files:arm64 12.4+deb12u11 <none>
2025-06-07 07:43:41 status unpacked base-files:arm64 12.4+deb12u11
2025-06-07 07:43:41 status half-configured base-files:arm64 12.4+deb12u11
2025-06-07 07:43:42 status installed base-files:arm64 12.4+deb12u11
2025-06-07 07:43:42 configure libbz2-1.0:arm64 1.0.8-5+b1 <none>
2025-06-07 07:43:42 status unpacked libbz2-1.0:arm64 1.0.8-5+b1
2025-06-07 07:43:42 status half-configured libbz2-1.0:arm64 1.0.8-5+b1
2025-06-07 07:43:42 status installed libbz2-1.0:arm64 1.0.8-5+b1
2025-06-07 07:43:42 configure libdb5.3:arm64 5.3.28+dfsg2-1 <none>
2025-06-07 07:43:42 status unpacked libdb5.3:arm64 5.3.28+dfsg2-1
2025-06-07 07:43:42 status half-configured libdb5.3:arm64 5.3.28+dfsg2-1
2025-06-07 07:43:42 status installed libdb5.3:arm64 5.3.28+dfsg2-1
2025-06-07 07:43:42 configure libblkid1:arm64 2.38.1-5+deb12u3 <none>
2025-06-07 07:43:42 status unpacked libblkid1:arm64 2.38.1-5+deb12u3
2025-06-07 07:43:42 status half-configured libblkid1:arm64 2.38.1-5+deb12u3
2025-06-07 07:43:42 status installed libblkid1:arm64 2.38.1-5+deb12u3
2025-06-07 07:43:42 configure libstdc++6:arm64 12.2.0-14+deb12u1 <none>
2025-06-07 07:43:42 status unpacked libstdc++6:arm64 12.2.0-14+deb12u1
2025-06-07 07:43:42 status half-configured libstdc++6:arm64 12.2.0-14+deb12u1
2025-06-07 07:43:42 status installed libstdc++6:arm64 12.2.0-14+deb12u1
2025-06-07 07:43:42 configure libtinfo6:arm64 6.4-4 <none>
2025-06-07 07:43:42 status unpacked libtinfo6:arm64 6.4-4
2025-06-07 07:43:42 status half-configured libtinfo6:arm64 6.4-4
2025-06-07 07:43:42 status installed libtinfo6:arm64 6.4-4
2025-06-07 07:43:42 configure bash:arm64 5.2.15-2+b8 <none>
2025-06-07 07:43:42 status unpacked bash:arm64 5.2.15-2+b8
2025-06-07 07:43:42 status half-configured bash:arm64 5.2.15-2+b8
2025-06-07 07:43:42 status installed bash:arm64 5.2.15-2+b8
2025-06-07 07:43:42 configure libzstd1:arm64 1.5.4+dfsg2-5 <none>
2025-06-07 07:43:42 status unpacked libzstd1:arm64 1.5.4+dfsg2-5
2025-06-07 07:43:42 status half-configured libzstd1:arm64 1.5.4+dfsg2-5
2025-06-07 07:43:42 status installed libzstd1:arm64 1.5.4+dfsg2-5
2025-06-07 07:43:42 configure liblzma5:arm64 5.4.1-1 <none>
2025-06-07 07:43:42 status unpacked liblzma5:arm64 5.4.1-1
2025-06-07 07:43:42 status half-configured liblzma5:arm64 5.4.1-1
2025-06-07 07:43:42 status installed liblzma5:arm64 5.4.1-1
2025-06-07 07:43:42 configure libgpg-error0:arm64 1.46-1 <none>
2025-06-07 07:43:42 status unpacked libgpg-error0:arm64 1.46-1
2025-06-07 07:43:42 status half-configured libgpg-error0:arm64 1.46-1
2025-06-07 07:43:42 status installed libgpg-error0:arm64 1.46-1
2025-06-07 07:43:42 configure liblz4-1:arm64 1.9.4-1 <none>
2025-06-07 07:43:42 status unpacked liblz4-1:arm64 1.9.4-1
2025-06-07 07:43:42 status half-configured liblz4-1:arm64 1.9.4-1
2025-06-07 07:43:42 status installed liblz4-1:arm64 1.9.4-1
2025-06-07 07:43:42 configure libc-bin:arm64 2.36-9+deb12u10 <none>
2025-06-07 07:43:42 status unpacked libc-bin:arm64 2.36-9+deb12u10
2025-06-07 07:43:42 status half-configured libc-bin:arm64 2.36-9+deb12u10
2025-06-07 07:43:42 status installed libc-bin:arm64 2.36-9+deb12u10
2025-06-07 07:43:42 configure ncurses-bin:arm64 6.4-4 <none>
2025-06-07 07:43:42 status unpacked ncurses-bin:arm64 6.4-4
2025-06-07 07:43:42 status half-configured ncurses-bin:arm64 6.4-4
2025-06-07 07:43:42 status installed ncurses-bin:arm64 6.4-4
2025-06-07 07:43:42 configure libacl1:arm64 2.3.1-3 <none>
2025-06-07 07:43:42 status triggers-pending libc-bin:arm64 2.36-9+deb12u10
2025-06-07 07:43:42 status unpacked libacl1:arm64 2.3.1-3
2025-06-07 07:43:42 status half-configured libacl1:arm64 2.3.1-3
2025-06-07 07:43:42 status installed libacl1:arm64 2.3.1-3
2025-06-07 07:43:42 configure libunistring2:arm64 1.0-2 <none>
2025-06-07 07:43:42 status unpacked libunistring2:arm64 1.0-2
2025-06-07 07:43:42 status half-configured libunistring2:arm64 1.0-2
2025-06-07 07:43:42 status installed libunistring2:arm64 1.0-2
2025-06-07 07:43:42 configure libsmartcols1:arm64 2.38.1-5+deb12u3 <none>
2025-06-07 07:43:42 status unpacked libsmartcols1:arm64 2.38.1-5+deb12u3
2025-06-07 07:43:42 status half-configured libsmartcols1:arm64 2.38.1-5+deb12u3
2025-06-07 07:43:42 status installed libsmartcols1:arm64 2.38.1-5+deb12u3
2025-06-07 07:43:42 configure libgcrypt20:arm64 1.10.1-3 <none>
2025-06-07 07:43:42 status unpacked libgcrypt20:arm64 1.10.1-3
2025-06-07 07:43:42 status half-configured libgcrypt20:arm64 1.10.1-3
2025-06-07 07:43:42 status installed libgcrypt20:arm64 1.10.1-3
2025-06-07 07:43:42 configure zlib1g:arm64 1:1.2.13.dfsg-1 <none>
2025-06-07 07:43:42 status unpacked zlib1g:arm64 1:1.2.13.dfsg-1
2025-06-07 07:43:42 status half-configured zlib1g:arm64 1:1.2.13.dfsg-1
2025-06-07 07:43:42 status installed zlib1g:arm64 1:1.2.13.dfsg-1
2025-06-07 07:43:42 configure libcrypt1:arm64 1:4.4.33-2 <none>
2025-06-07 07:43:42 status unpacked libcrypt1:arm64 1:4.4.33-2
2025-06-07 07:43:42 status half-configured libcrypt1:arm64 1:4.4.33-2
2025-06-07 07:43:42 status installed libcrypt1:arm64 1:4.4.33-2
2025-06-07 07:43:42 configure libidn2-0:arm64 2.3.3-1+b1 <none>
2025-06-07 07:43:42 status unpacked libidn2-0:arm64 2.3.3-1+b1
2025-06-07 07:43:42 status half-configured libidn2-0:arm64 2.3.3-1+b1
2025-06-07 07:43:42 status installed libidn2-0:arm64 2.3.3-1+b1
2025-06-07 07:43:42 configure libcom-err2:arm64 1.47.0-2 <none>
2025-06-07 07:43:42 status unpacked libcom-err2:arm64 1.47.0-2
2025-06-07 07:43:42 status half-configured libcom-err2:arm64 1.47.0-2
2025-06-07 07:43:42 status installed libcom-err2:arm64 1.47.0-2
2025-06-07 07:43:42 configure diffutils:arm64 1:3.8-4 <none>
2025-06-07 07:43:42 status unpacked diffutils:arm64 1:3.8-4
2025-06-07 07:43:42 status half-configured diffutils:arm64 1:3.8-4
2025-06-07 07:43:42 status installed diffutils:arm64 1:3.8-4
2025-06-07 07:43:42 configure libseccomp2:arm64 2.5.4-1+deb12u1 <none>
2025-06-07 07:43:42 status unpacked libseccomp2:arm64 2.5.4-1+deb12u1
2025-06-07 07:43:42 status half-configured libseccomp2:arm64 2.5.4-1+deb12u1
2025-06-07 07:43:42 status installed libseccomp2:arm64 2.5.4-1+deb12u1
2025-06-07 07:43:42 configure libcap2:arm64 1:2.66-4+deb12u1 <none>
2025-06-07 07:43:42 status unpacked libcap2:arm64 1:2.66-4+deb12u1
2025-06-07 07:43:42 status half-configured libcap2:arm64 1:2.66-4+deb12u1
2025-06-07 07:43:42 status installed libcap2:arm64 1:2.66-4+deb12u1
2025-06-07 07:43:42 configure hostname:arm64 3.23+nmu1 <none>
2025-06-07 07:43:42 status unpacked hostname:arm64 3.23+nmu1
2025-06-07 07:43:42 status half-configured hostname:arm64 3.23+nmu1
2025-06-07 07:43:42 status installed hostname:arm64 3.23+nmu1
2025-06-07 07:43:42 configure libcap-ng0:arm64 0.8.3-1+b3 <none>
2025-06-07 07:43:42 status unpacked libcap-ng0:arm64 0.8.3-1+b3
2025-06-07 07:43:42 status half-configured libcap-ng0:arm64 0.8.3-1+b3
2025-06-07 07:43:42 status installed libcap-ng0:arm64 0.8.3-1+b3
2025-06-07 07:43:42 configure libext2fs2:arm64 1.47.0-2 <none>
2025-06-07 07:43:42 status unpacked libext2fs2:arm64 1.47.0-2
2025-06-07 07:43:42 status half-configured libext2fs2:arm64 1.47.0-2
2025-06-07 07:43:42 status installed libext2fs2:arm64 1.47.0-2
2025-06-07 07:43:42 configure libnettle8:arm64 3.8.1-2 <none>
2025-06-07 07:43:42 status unpacked libnettle8:arm64 3.8.1-2
2025-06-07 07:43:42 status half-configured libnettle8:arm64 3.8.1-2
2025-06-07 07:43:42 status installed libnettle8:arm64 3.8.1-2
2025-06-07 07:43:42 configure libgmp10:arm64 2:6.2.1+dfsg1-1.1 <none>
2025-06-07 07:43:42 status unpacked libgmp10:arm64 2:6.2.1+dfsg1-1.1
2025-06-07 07:43:42 status half-configured libgmp10:arm64 2:6.2.1+dfsg1-1.1
2025-06-07 07:43:42 status installed libgmp10:arm64 2:6.2.1+dfsg1-1.1
2025-06-07 07:43:42 configure libp11-kit0:arm64 0.24.1-2 <none>
2025-06-07 07:43:42 status unpacked libp11-kit0:arm64 0.24.1-2
2025-06-07 07:43:42 status half-configured libp11-kit0:arm64 0.24.1-2
2025-06-07 07:43:42 status installed libp11-kit0:arm64 0.24.1-2
2025-06-07 07:43:42 configure libaudit1:arm64 1:3.0.9-1 <none>
2025-06-07 07:43:42 status unpacked libaudit1:arm64 1:3.0.9-1
2025-06-07 07:43:42 status half-configured libaudit1:arm64 1:3.0.9-1
2025-06-07 07:43:42 status installed libaudit1:arm64 1:3.0.9-1
2025-06-07 07:43:42 configure libuuid1:arm64 2.38.1-5+deb12u3 <none>
2025-06-07 07:43:42 status unpacked libuuid1:arm64 2.38.1-5+deb12u3
2025-06-07 07:43:42 status half-configured libuuid1:arm64 2.38.1-5+deb12u3
2025-06-07 07:43:42 status installed libuuid1:arm64 2.38.1-5+deb12u3
2025-06-07 07:43:42 configure libss2:arm64 1.47.0-2 <none>
2025-06-07 07:43:42 status unpacked libss2:arm64 1.47.0-2
2025-06-07 07:43:42 status half-configured libss2:arm64 1.47.0-2
2025-06-07 07:43:42 status installed libss2:arm64 1.47.0-2
2025-06-07 07:43:42 configure libsepol2:arm64 3.4-2.1 <none>
2025-06-07 07:43:42 status unpacked libsepol2:arm64 3.4-2.1
2025-06-07 07:43:42 status half-configured libsepol2:arm64 3.4-2.1
2025-06-07 07:43:42 status installed libsepol2:arm64 3.4-2.1
2025-06-07 07:43:42 configure libpcre2-8-0:arm64 10.42-1 <none>
2025-06-07 07:43:42 status unpacked libpcre2-8-0:arm64 10.42-1
2025-06-07 07:43:42 status half-configured libpcre2-8-0:arm64 10.42-1
2025-06-07 07:43:42 status installed libpcre2-8-0:arm64 10.42-1
2025-06-07 07:43:42 configure logsave:arm64 1.47.0-2 <none>
2025-06-07 07:43:42 status unpacked logsave:arm64 1.47.0-2
2025-06-07 07:43:42 status half-configured logsave:arm64 1.47.0-2
2025-06-07 07:43:42 status installed logsave:arm64 1.47.0-2
2025-06-07 07:43:42 configure gpgv:arm64 2.2.40-1.1 <none>
2025-06-07 07:43:42 status unpacked gpgv:arm64 2.2.40-1.1
2025-06-07 07:43:43 status half-configured gpgv:arm64 2.2.40-1.1
2025-06-07 07:43:43 status installed gpgv:arm64 2.2.40-1.1
2025-06-07 07:43:43 configure util-linux-extra:arm64 2.38.1-5+deb12u3 <none>
2025-06-07 07:43:43 status unpacked util-linux-extra:arm64 2.38.1-5+deb12u3
2025-06-07 07:43:43 status half-configured util-linux-extra:arm64 2.38.1-5+deb12u3
2025-06-07 07:43:43 status installed util-linux-extra:arm64 2.38.1-5+deb12u3
2025-06-07 07:43:43 configure libhogweed6:arm64 3.8.1-2 <none>
2025-06-07 07:43:43 status unpacked libhogweed6:arm64 3.8.1-2
2025-06-07 07:43:43 status half-configured libhogweed6:arm64 3.8.1-2
2025-06-07 07:43:43 status installed libhogweed6:arm64 3.8.1-2
2025-06-07 07:43:43 configure e2fsprogs:arm64 1.47.0-2 <none>
2025-06-07 07:43:43 status unpacked e2fsprogs:arm64 1.47.0-2
2025-06-07 07:43:43 status half-configured e2fsprogs:arm64 1.47.0-2
2025-06-07 07:43:45 status installed e2fsprogs:arm64 1.47.0-2
2025-06-07 07:43:45 configure libsystemd0:arm64 252.36-1~deb12u1 <none>
2025-06-07 07:43:45 status unpacked libsystemd0:arm64 252.36-1~deb12u1
2025-06-07 07:43:45 status half-configured libsystemd0:arm64 252.36-1~deb12u1
2025-06-07 07:43:45 status installed libsystemd0:arm64 252.36-1~deb12u1
2025-06-07 07:43:45 configure libselinux1:arm64 3.4-1+b6 <none>
2025-06-07 07:43:45 status unpacked libselinux1:arm64 3.4-1+b6
2025-06-07 07:43:45 status half-configured libselinux1:arm64 3.4-1+b6
2025-06-07 07:43:45 status installed libselinux1:arm64 3.4-1+b6
2025-06-07 07:43:45 configure libgnutls30:arm64 3.7.9-2+deb12u4 <none>
2025-06-07 07:43:45 status unpacked libgnutls30:arm64 3.7.9-2+deb12u4
2025-06-07 07:43:45 status half-configured libgnutls30:arm64 3.7.9-2+deb12u4
2025-06-07 07:43:45 status installed libgnutls30:arm64 3.7.9-2+deb12u4
2025-06-07 07:43:45 configure libpam0g:arm64 1.5.2-6+deb12u1 <none>
2025-06-07 07:43:45 status unpacked libpam0g:arm64 1.5.2-6+deb12u1
2025-06-07 07:43:45 status half-configured libpam0g:arm64 1.5.2-6+deb12u1
2025-06-07 07:43:46 status installed libpam0g:arm64 1.5.2-6+deb12u1
2025-06-07 07:43:46 configure libapt-pkg6.0:arm64 2.6.1 <none>
2025-06-07 07:43:46 status unpacked libapt-pkg6.0:arm64 2.6.1
2025-06-07 07:43:46 status half-configured libapt-pkg6.0:arm64 2.6.1
2025-06-07 07:43:46 status installed libapt-pkg6.0:arm64 2.6.1
2025-06-07 07:43:46 configure sed:arm64 4.9-1 <none>
2025-06-07 07:43:46 status unpacked sed:arm64 4.9-1
2025-06-07 07:43:46 status half-configured sed:arm64 4.9-1
2025-06-07 07:43:46 status installed sed:arm64 4.9-1
2025-06-07 07:43:46 configure findutils:arm64 4.9.0-4 <none>
2025-06-07 07:43:46 status unpacked findutils:arm64 4.9.0-4
2025-06-07 07:43:46 status half-configured findutils:arm64 4.9.0-4
2025-06-07 07:43:46 status installed findutils:arm64 4.9.0-4
2025-06-07 07:43:46 configure libmount1:arm64 2.38.1-5+deb12u3 <none>
2025-06-07 07:43:46 status unpacked libmount1:arm64 2.38.1-5+deb12u3
2025-06-07 07:43:46 status half-configured libmount1:arm64 2.38.1-5+deb12u3
2025-06-07 07:43:46 status installed libmount1:arm64 2.38.1-5+deb12u3
2025-06-07 07:43:46 configure libsemanage2:arm64 3.4-1+b5 <none>
2025-06-07 07:43:46 status unpacked libsemanage2:arm64 3.4-1+b5
2025-06-07 07:43:46 status half-configured libsemanage2:arm64 3.4-1+b5
2025-06-07 07:43:46 status installed libsemanage2:arm64 3.4-1+b5
2025-06-07 07:43:46 configure base-passwd:arm64 3.6.1 <none>
2025-06-07 07:43:46 status unpacked base-passwd:arm64 3.6.1
2025-06-07 07:43:46 status half-configured base-passwd:arm64 3.6.1
2025-06-07 07:43:47 status installed base-passwd:arm64 3.6.1
2025-06-07 07:43:47 configure bsdutils:arm64 1:2.38.1-5+deb12u3 <none>
2025-06-07 07:43:47 status unpacked bsdutils:arm64 1:2.38.1-5+deb12u3
2025-06-07 07:43:47 status half-configured bsdutils:arm64 1:2.38.1-5+deb12u3
2025-06-07 07:43:47 status installed bsdutils:arm64 1:2.38.1-5+deb12u3
2025-06-07 07:43:47 configure tar:arm64 1.34+dfsg-1.2+deb12u1 <none>
2025-06-07 07:43:47 status unpacked tar:arm64 1.34+dfsg-1.2+deb12u1
2025-06-07 07:43:47 status half-configured tar:arm64 1.34+dfsg-1.2+deb12u1
2025-06-07 07:43:47 status installed tar:arm64 1.34+dfsg-1.2+deb12u1
2025-06-07 07:43:47 configure libpam-modules-bin:arm64 1.5.2-6+deb12u1 <none>
2025-06-07 07:43:47 status unpacked libpam-modules-bin:arm64 1.5.2-6+deb12u1
2025-06-07 07:43:47 status half-configured libpam-modules-bin:arm64 1.5.2-6+deb12u1
2025-06-07 07:43:47 status installed libpam-modules-bin:arm64 1.5.2-6+deb12u1
2025-06-07 07:43:47 configure coreutils:arm64 9.1-1 <none>
2025-06-07 07:43:47 status unpacked coreutils:arm64 9.1-1
2025-06-07 07:43:47 status half-configured coreutils:arm64 9.1-1
2025-06-07 07:43:47 status installed coreutils:arm64 9.1-1
2025-06-07 07:43:47 configure util-linux:arm64 2.38.1-5+deb12u3 <none>
2025-06-07 07:43:47 status unpacked util-linux:arm64 2.38.1-5+deb12u3
2025-06-07 07:43:47 status half-configured util-linux:arm64 2.38.1-5+deb12u3
2025-06-07 07:43:48 status installed util-linux:arm64 2.38.1-5+deb12u3
2025-06-07 07:43:48 configure dpkg:arm64 1.21.22 <none>
2025-06-07 07:43:48 status unpacked dpkg:arm64 1.21.22
2025-06-07 07:43:48 status half-configured dpkg:arm64 1.21.22
2025-06-07 07:43:49 status installed dpkg:arm64 1.21.22
2025-06-07 07:43:49 configure mount:arm64 2.38.1-5+deb12u3 <none>
2025-06-07 07:43:49 status unpacked mount:arm64 2.38.1-5+deb12u3
2025-06-07 07:43:49 status half-configured mount:arm64 2.38.1-5+deb12u3
2025-06-07 07:43:49 status installed mount:arm64 2.38.1-5+deb12u3
2025-06-07 07:43:49 configure dash:arm64 0.5.12-2 <none>
2025-06-07 07:43:49 status unpacked dash:arm64 0.5.12-2
2025-06-07 07:43:49 status half-configured dash:arm64 0.5.12-2
2025-06-07 07:43:50 status installed dash:arm64 0.5.12-2
2025-06-07 07:43:50 configure libpam-modules:arm64 1.5.2-6+deb12u1 <none>
2025-06-07 07:43:50 status unpacked libpam-modules:arm64 1.5.2-6+deb12u1
2025-06-07 07:43:50 status half-configured libpam-modules:arm64 1.5.2-6+deb12u1
2025-06-07 07:43:50 status installed libpam-modules:arm64 1.5.2-6+deb12u1
2025-06-07 07:43:50 configure grep:arm64 3.8-5 <none>
2025-06-07 07:43:50 status unpacked grep:arm64 3.8-5
2025-06-07 07:43:50 status half-configured grep:arm64 3.8-5
2025-06-07 07:43:50 status installed grep:arm64 3.8-5
2025-06-07 07:43:50 configure perl-base:arm64 5.36.0-7+deb12u2 <none>
2025-06-07 07:43:50 status unpacked perl-base:arm64 5.36.0-7+deb12u2
2025-06-07 07:43:50 status half-configured perl-base:arm64 5.36.0-7+deb12u2
2025-06-07 07:43:51 status installed perl-base:arm64 5.36.0-7+deb12u2
2025-06-07 07:43:51 configure gzip:arm64 1.12-1 <none>
2025-06-07 07:43:51 status unpacked gzip:arm64 1.12-1
2025-06-07 07:43:51 status half-configured gzip:arm64 1.12-1
2025-06-07 07:43:51 status installed gzip:arm64 1.12-1
2025-06-07 07:43:51 configure passwd:arm64 1:4.13+dfsg1-1+deb12u1 <none>
2025-06-07 07:43:51 status unpacked passwd:arm64 1:4.13+dfsg1-1+deb12u1
2025-06-07 07:43:51 status half-configured passwd:arm64 1:4.13+dfsg1-1+deb12u1
2025-06-07 07:43:51 status installed passwd:arm64 1:4.13+dfsg1-1+deb12u1
2025-06-07 07:43:51 configure libpam-runtime:all 1.5.2-6+deb12u1 <none>
2025-06-07 07:43:51 status unpacked libpam-runtime:all 1.5.2-6+deb12u1
2025-06-07 07:43:51 status half-configured libpam-runtime:all 1.5.2-6+deb12u1
2025-06-07 07:43:52 status installed libpam-runtime:all 1.5.2-6+deb12u1
2025-06-07 07:43:52 configure login:arm64 1:4.13+dfsg1-1+deb12u1 <none>
2025-06-07 07:43:52 status unpacked login:arm64 1:4.13+dfsg1-1+deb12u1
2025-06-07 07:43:52 status half-configured login:arm64 1:4.13+dfsg1-1+deb12u1
2025-06-07 07:43:53 status installed login:arm64 1:4.13+dfsg1-1+deb12u1
2025-06-07 07:43:53 configure adduser:all 3.134 <none>
2025-06-07 07:43:53 status unpacked adduser:all 3.134
2025-06-07 07:43:53 status half-configured adduser:all 3.134
2025-06-07 07:43:53 status installed adduser:all 3.134
2025-06-07 07:43:53 configure apt:arm64 2.6.1 <none>
2025-06-07 07:43:53 status unpacked apt:arm64 2.6.1
2025-06-07 07:43:53 status half-configured apt:arm64 2.6.1
2025-06-07 07:43:55 status installed apt:arm64 2.6.1
2025-06-07 07:43:55 trigproc libc-bin:arm64 2.36-9+deb12u10 <none>
2025-06-07 07:43:55 status half-configured libc-bin:arm64 2.36-9+deb12u10
2025-06-07 07:43:55 status installed libc-bin:arm64 2.36-9+deb12u10
2025-06-07 07:43:56 startup archives unpack
2025-06-07 07:43:56 install ca-certificates:all <none> 20230311
2025-06-07 07:43:56 status half-installed ca-certificates:all 20230311
2025-06-07 07:43:56 status unpacked ca-certificates:all 20230311
2025-06-07 07:43:56 install libssl3:arm64 <none> 3.0.16-1~deb12u1
2025-06-07 07:43:56 status triggers-pending libc-bin:arm64 2.36-9+deb12u10
2025-06-07 07:43:56 status half-installed libssl3:arm64 3.0.16-1~deb12u1
2025-06-07 07:43:57 status unpacked libssl3:arm64 3.0.16-1~deb12u1
2025-06-07 07:43:57 install openssl:arm64 <none> 3.0.16-1~deb12u1
2025-06-07 07:43:57 status half-installed openssl:arm64 3.0.16-1~deb12u1
2025-06-07 07:43:57 status unpacked openssl:arm64 3.0.16-1~deb12u1
2025-06-07 07:43:57 trigproc libc-bin:arm64 2.36-9+deb12u10 <none>
2025-06-07 07:43:57 status half-configured libc-bin:arm64 2.36-9+deb12u10
2025-06-07 07:43:57 status installed libc-bin:arm64 2.36-9+deb12u10
2025-06-07 07:43:58 startup packages configure
2025-06-07 07:43:58 configure libssl3:arm64 3.0.16-1~deb12u1 <none>
2025-06-07 07:43:58 status triggers-pending libc-bin:arm64 2.36-9+deb12u10
2025-06-07 07:43:58 status unpacked libssl3:arm64 3.0.16-1~deb12u1
2025-06-07 07:43:58 status half-configured libssl3:arm64 3.0.16-1~deb12u1
2025-06-07 07:43:58 status installed libssl3:arm64 3.0.16-1~deb12u1
2025-06-07 07:43:58 configure openssl:arm64 3.0.16-1~deb12u1 <none>
2025-06-07 07:43:58 status unpacked openssl:arm64 3.0.16-1~deb12u1
2025-06-07 07:43:58 status half-configured openssl:arm64 3.0.16-1~deb12u1
2025-06-07 07:43:58 status installed openssl:arm64 3.0.16-1~deb12u1
2025-06-07 07:43:58 configure ca-certificates:all 20230311 <none>
2025-06-07 07:43:58 status unpacked ca-certificates:all 20230311
2025-06-07 07:43:58 status half-configured ca-certificates:all 20230311
2025-06-07 07:44:22 status installed ca-certificates:all 20230311
2025-06-07 07:44:22 status triggers-pending ca-certificates:all 20230311
2025-06-07 07:44:22 trigproc libc-bin:arm64 2.36-9+deb12u10 <none>
2025-06-07 07:44:22 status half-configured libc-bin:arm64 2.36-9+deb12u10
2025-06-07 07:44:23 status installed libc-bin:arm64 2.36-9+deb12u10
2025-06-07 07:44:23 trigproc ca-certificates:all 20230311 <none>
2025-06-07 07:44:23 status half-configured ca-certificates:all 20230311
2025-06-07 07:44:35 status installed ca-certificates:all 20230311
